!VERSION:  15_50_1112
!AUTHORS:  C3
!NOTE:     SPECIES RE-ARRANGED AS THE SAME ORDER IN MECH, ANALOGIES HAVE BEEN INDICATED BY CORRESPONDING SPECIES NAME IN COMMENTS. DATA MOSTLY FROM ARAMCO MECH 1.3
HOCH2COCH2                    2   447.639     5.086     0.000     0.000     0.000 !CH3COCH2O
HOCH2CO                       2   436.000     3.970     0.000     0.000     2.000 !CH3CO2
HOCHCHO                       2   436.000     3.970     0.000     0.000     2.000 !CH3CO2
PC3H4OH-3                     2   411.000     4.820     0.000     0.000     1.000 !C3H5O
PC3H4OH-1                     2   411.000     4.820     0.000     0.000     1.000 !C3H5O
CH3COCHOH                     2   447.639     5.086     0.000     0.000     0.000 !CH3COCH2O
SC2H2OH                       2   436.000     3.970     0.000     0.000     2.000 !CH3CO
PC4H8OH-1                     2   496.000     5.200     0.000     0.000     1.000 !PC4H9O
PC4H8OH-3                     2   496.000     5.200     0.000     0.000     1.000 !PC4H9O
C4H7O1-4                      2   476.000     5.778     2.600     0.000     1.000 !
PC4H8OH-4                     2   496.000     5.200     0.000     0.000     1.000 !PC4H9O
SC4H8OH-2                     2   496.000     5.200     0.000     0.000     1.000 !PC4H9O
CH2COHCO                      2   435.200     4.662     2.700     0.000     1.000 !HOC*CCJ*O
C4H72-2O2                     2   436.400     5.352     0.000     0.000     1.000 !TC3H6OCHO
C4H71-1O2                     2   436.400     5.352     0.000     0.000     1.000 !TC3H6OCHO
C4H71-2O2                     2   436.400     5.352     0.000     0.000     1.000 !TC3H6OCHO
C3H6OH1-1                     2   481.500     4.997     1.700     0.000     1.000 !NC3H7O
PC4H8OH-2O2                   2   502.200     5.356     1.800     0.000     1.000 !C4H8OH-1O2
SC4H8OH-1O2                   2   502.200     5.356     1.800     0.000     1.000 !C4H8OH-1O2
C4H71-3OOCH3                  2   523.200     5.664     1.700     0.000     1.000 !C5H10OOH1-2O2
C4H72-1OOCH3                  2   523.200     5.664     1.700     0.000     1.000 !C5H10OOH1-2O2
C4H6                          2   357.000     4.720     0.000     0.000     1.000 !
C4H612                        2   357.000     5.180     0.000     0.000     1.000 !
C4H6-2                        2   357.000     5.180     0.000     0.000     1.000 !
C4H5-I                        2   357.000     5.180     0.000     0.000     1.000 !
C4H5-N                        2   357.000     5.180     0.000     0.000     1.000 !
C4H5-2                        2   357.000     5.180     0.000     0.000     1.000 !
C4H4                          2   357.000     5.180     0.000     0.000     1.000 !
C4H3-I                        2   357.000     5.180     0.000     0.000     1.000 !
C4H3-N                        2   357.000     5.180     0.000     0.000     1.000 !
C4H2                          1   357.000     4.720     0.000     0.000     1.000 !
C4H6O25                       1   357.000     5.180     0.000     0.000     1.000 !
C2H3CHOCH2                    1   357.000     5.180     0.000     0.000     1.000 !
C4H4O                         1   357.000     5.180     0.000     0.000     1.000 !
C4H6O23                       1   357.000     5.180     0.000     0.000     1.000 !
CH2CHCHCHO                    1   357.000     5.180     0.000     0.000     1.000 !
H2C4O                         2   357.000     5.180     0.000     0.000     1.000 !
NC3H7CHO                      2   464.200     5.009     2.600     0.000     1.000 !
NC3H7CO                       2   464.200     5.009     2.600     0.000     1.000 !
C3H6CHO-1                     2   464.200     5.009     2.600     0.000     1.000 !
C3H6CHO-2                     2   464.200     5.009     2.600     0.000     1.000 !
C3H6CHO-3                     2   464.200     5.009     2.600     0.000     1.000 !
SC3H5CHO                      2   464.200     5.009     2.600     0.000     1.000 !
SC3H5CO                       2   464.200     5.009     2.600     0.000     1.000 !
C2H5COCH3                     2   454.000     5.413     3.300     0.000     1.000 !
C2H5COCH2                     2   454.000     5.413     3.300     0.000     1.000 !
CH2CH2COCH3                   2   440.584     5.040     0.000     0.000     0.000 !
CH3CHCOCH3                    2   440.584     5.040     0.000     0.000     0.000 !
C2H3COCH3                     2   454.000     5.413     3.300     0.000     1.000 !
CH3CHOOCOCH3                  2   546.562     5.698     0.000     0.000     0.000 !
CH2CHOOHCOCH3                 2   546.562     5.698     0.000     0.000     0.000 !
C2H5CHCO                      2   436.950     5.016     0.000     0.000     0.000 !
IC4H6Q2-II                    2   597.176     5.992     0.000     0.000     0.000 !
C5H10-1                       2   386.200     5.489     0.400     0.000     1.000 !
C5H81-3                       2   408.000     5.200     0.000     0.000     1.000 !
C5H9O1-3                      2   523.200     5.664     1.700     0.000     1.000 !
BC5H10                        2   391.400     5.550     0.000     0.000     1.000 !
CC5H9-A                       2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
CC5H9-B                       2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
AC5H9O-C                      2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
CC5H9O-B                      2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
AC5H10                        2   386.600     5.532     0.500     0.000     1.000 !
AC5H9-A2                      2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
AC5H9-C                       2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
AC5H9-D                       2   396.800     5.458     0.000     0.000     1.000 !C5H91-3
B2E2M1OJ                      2   523.200     5.664     1.700     0.000     1.000 !C5H9O1-3
B13DE2M                       2   408.000     5.200     0.000     0.000     1.000 !C5H81-3
B13DE2MJ                      2   408.000     5.200     0.000     0.000     1.000 !C5H7
B12DE3M                       2   408.000     5.200     0.000     0.000     1.000 !C5H81-3
B2E3M1OJ                      2   523.200     5.664     1.700     0.000     1.000 !C5H9O1-3
TC4H8CHO                      2   476.000     5.778     2.600     0.000     1.000 !
O2C4H8CHO                     2   588.531     5.942     0.000     0.000     0.000 !
O2HC4H8CO                     2   588.531     5.942     0.000     0.000     0.000 !
C6H101-5                      2   337.788     5.608     0.000     0.000     1.000 !C6H10
C6H9-A                        2   346.876     5.564     0.000     0.000     1.000 !
H15DE25DM                     2   464.800     5.290     0.000    10.320     0.000 !C6H5OOH
H15DE25DM-S                   2   395.000     4.037     1.300     0.000     1.000 !O2CH2OCH2O2H
H15DE25DM-A                   2   395.000     4.037     1.300     0.000     1.000 !O2CH2OCH2O2H
H15DE25DM-AO                  2   496.000     5.200     0.000     0.000     1.000 !C4H8OOH1-2O2
H15DE25DM-SO                  2   496.000     5.200     0.000     0.000     1.000 !C4H8OOH1-2O2
H15DE2M-T                     2   450.000     5.500     0.000     0.000     1.000 !C6H5OH
IC4H7CHO                      2   476.000     5.778     2.600     0.000     1.000 !
L-C6H4                        2   412.300     5.349     0.000     0.000     1.000 !
C-C6H4                        2   464.800     5.290     0.000    10.320     0.000 !
C6H3                          2   357.000     5.180     0.000     0.000     1.000 !
C6H2                          1   408.000     5.200     0.000     0.000     1.000 !
C6H6                          2   468.500     5.230     0.000    10.300     1.000 !
FULVENE                       2   468.500     5.230     0.000     0.000     1.000 !
C6H5                          2   412.300     5.349     0.000     0.000     1.000 !
C6H5OO                        2   464.800     5.290     0.000    10.320     0.000 !
C6H5OOH                       2   464.800     5.290     0.000    10.320     0.000 !
C6H5OH                        2   450.000     5.500     0.000     0.000     1.000 !
C6H5O                         2   450.000     5.500     0.000     0.000     1.000 !
C6H4OH                        2   464.800     5.290     0.000    10.320     0.000 !
OC6H4OH                       2   621.100     5.640     0.000     0.000     1.000 !
O-C6H4O2                      2   450.000     5.500     0.000     0.000     1.000 !
P-C6H4O2                      2   450.000     5.500     0.000     0.000     1.000 !
O-OC6H5OJ                     2   450.000     5.500     0.000     0.000     1.000 !
P-OC6H5OJ                     2   450.000     5.500     0.000     0.000     1.000 !
P-C6H3O2                      2   450.000     5.500     0.000     0.000     1.000 !
C5H6                          1   408.000     5.200     0.000     0.000     1.000 !
C5H5                          1   408.000     5.200     0.000     0.000     1.000 !
C5H6-L                        2   408.000     5.200     0.000     0.000     1.000 !
C#CCVCCJ                      2   408.000     5.200     0.000     0.000     1.000 !
C5H7                          2   408.000     5.200     0.000     0.000     1.000 !
CVCCJCVC                      2   408.000     5.200     0.000     0.000     1.000 !
CVCCVCCJ                      2   408.000     5.200     0.000     0.000     1.000 !
CVCCJCVCOH                    2   523.200     5.664     1.700     0.000     1.000 !
HOCVCCVO                      2   435.200     4.662     2.700     0.000     1.000 !
CVCCVCCOH                     2   523.200     5.664     1.700     0.000     1.000 !
OC5H7O                        2   496.000     5.200     0.000     0.000     1.000 !
OC4H6O                        2   496.000     5.200     0.000     0.000     1.000 !
OC4H5O                        2   496.000     5.200     0.000     0.000     1.000 !
O2CCHOOJ                      2   470.600     4.410     0.000     0.000     1.500 !
HOCVCCJVO                     2   435.200     4.662     2.700     0.000     1.000 !
C5H5OH                        2   450.000     5.500     0.000     0.000     1.000 !
C5H5O                         2   450.000     5.500     0.000     0.000     1.000 !
C5H4OH                        2   450.000     5.500     0.000     0.000     1.000 !
C5H4O                         2   450.000     5.500     0.000     0.000     1.000 !
C5H3O                         2   511.398     5.357     0.000     0.000     1.000 !
CJVCCVCCVO                    2   523.200     5.664     1.700     0.000     1.000 !
CVCCVCCJVO                    2   523.200     5.664     1.700     0.000     1.000 !
CJVCCVO                       2   443.200     4.120     0.000     0.000     1.000 !C2H3CO
